Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
3, 1, Directed, 2, 1
7, 1, Directed, 3, 1
9, 1, Directed, 4, 1
10, 1, Directed, 5, 1
11, 1, Directed, 6, 1
13, 1, Directed, 7, 1
15, 1, Directed, 8, 3
16, 1, Directed, 9, 3
19, 1, Directed, 10, 3
24, 1, Directed, 11, 3
25, 1, Directed, 12, 3
26, 1, Directed, 13, 3
4, 2, Directed, 14, 1
5, 2, Directed, 15, 1
8, 2, Directed, 16, 1
9, 2, Directed, 17, 1
11, 2, Directed, 18, 1
12, 2, Directed, 19, 1
13, 2, Directed, 20, 1
15, 2, Directed, 21, 3
16, 2, Directed, 22, 3
21, 2, Directed, 23, 3
23, 2, Directed, 24, 3
24, 2, Directed, 25, 3
4, 3, Directed, 26, 1
6, 3, Directed, 27, 1
7, 3, Directed, 28, 1
10, 3, Directed, 29, 1
14, 3, Directed, 30, 1
15, 3, Directed, 31, 3
17, 3, Directed, 32, 3
20, 3, Directed, 33, 3
23, 3, Directed, 34, 3
24, 3, Directed, 35, 3
25, 3, Directed, 36, 3
26, 3, Directed, 37, 3
1, 4, Directed, 38, 1
2, 4, Directed, 39, 1
8, 4, Directed, 40, 1
9, 4, Directed, 41, 1
11, 4, Directed, 42, 1
13, 4, Directed, 43, 1
14, 4, Directed, 44, 1
15, 4, Directed, 45, 3
17, 4, Directed, 46, 3
18, 4, Directed, 47, 3
21, 4, Directed, 48, 3
22, 4, Directed, 49, 3
24, 4, Directed, 50, 3
25, 4, Directed, 51, 3
26, 4, Directed, 52, 3
1, 5, Directed, 53, 1
4, 5, Directed, 54, 1
8, 5, Directed, 55, 1
14, 5, Directed, 56, 1
17, 5, Directed, 57, 3
19, 5, Directed, 58, 3
20, 5, Directed, 59, 3
22, 5, Directed, 60, 3
25, 5, Directed, 61, 3
26, 5, Directed, 62, 3
8, 6, Directed, 63, 1
12, 6, Directed, 64, 1
16, 6, Directed, 65, 3
17, 6, Directed, 66, 3
18, 6, Directed, 67, 3
21, 6, Directed, 68, 3
24, 6, Directed, 69, 3
25, 6, Directed, 70, 3
26, 6, Directed, 71, 3
12, 7, Directed, 72, 1
13, 7, Directed, 73, 1
14, 7, Directed, 74, 1
15, 7, Directed, 75, 3
17, 7, Directed, 76, 3
19, 7, Directed, 77, 3
20, 7, Directed, 78, 3
25, 7, Directed, 79, 3
1, 8, Directed, 80, 1
2, 8, Directed, 81, 1
16, 8, Directed, 82, 3
17, 8, Directed, 83, 3
18, 8, Directed, 84, 3
19, 8, Directed, 85, 3
23, 8, Directed, 86, 3
25, 8, Directed, 87, 3
26, 8, Directed, 88, 3
1, 9, Directed, 89, 1
2, 9, Directed, 90, 1
5, 9, Directed, 91, 1
6, 9, Directed, 92, 1
10, 9, Directed, 93, 1
11, 9, Directed, 94, 1
13, 9, Directed, 95, 1
15, 9, Directed, 96, 3
17, 9, Directed, 97, 3
21, 9, Directed, 98, 3
23, 9, Directed, 99, 3
24, 9, Directed, 100, 3
1, 10, Directed, 101, 1
2, 10, Directed, 102, 1
12, 10, Directed, 103, 1
14, 10, Directed, 104, 1
19, 10, Directed, 105, 3
20, 10, Directed, 106, 3
21, 10, Directed, 107, 3
23, 10, Directed, 108, 3
24, 10, Directed, 109, 3
25, 10, Directed, 110, 3
26, 10, Directed, 111, 3
1, 11, Directed, 112, 1
5, 11, Directed, 113, 1
9, 11, Directed, 114, 1
10, 11, Directed, 115, 1
15, 11, Directed, 116, 3
21, 11, Directed, 117, 3
23, 11, Directed, 118, 3
3, 12, Directed, 119, 1
6, 12, Directed, 120, 1
7, 12, Directed, 121, 1
9, 12, Directed, 122, 1
11, 12, Directed, 123, 1
13, 12, Directed, 124, 1
14, 12, Directed, 125, 1
15, 12, Directed, 126, 3
19, 12, Directed, 127, 3
20, 12, Directed, 128, 3
21, 12, Directed, 129, 3
22, 12, Directed, 130, 3
24, 12, Directed, 131, 3
26, 12, Directed, 132, 3
1, 13, Directed, 133, 1
4, 13, Directed, 134, 1
9, 13, Directed, 135, 1
11, 13, Directed, 136, 1
12, 13, Directed, 137, 1
14, 13, Directed, 138, 1
20, 13, Directed, 139, 3
21, 13, Directed, 140, 3
24, 13, Directed, 141, 3
1, 14, Directed, 142, 1
2, 14, Directed, 143, 1
6, 14, Directed, 144, 1
7, 14, Directed, 145, 1
13, 14, Directed, 146, 1
15, 14, Directed, 147, 3
16, 14, Directed, 148, 3
23, 14, Directed, 149, 3
25, 14, Directed, 150, 3
5, 15, Directed, 151, 2
9, 15, Directed, 152, 2
11, 15, Directed, 153, 2
12, 15, Directed, 154, 2
17, 15, Directed, 155, 4
18, 15, Directed, 156, 4
19, 15, Directed, 157, 4
20, 15, Directed, 158, 4
21, 15, Directed, 159, 4
26, 15, Directed, 160, 4
2, 16, Directed, 161, 2
6, 16, Directed, 162, 2
8, 16, Directed, 163, 2
9, 16, Directed, 164, 2
10, 16, Directed, 165, 2
12, 16, Directed, 166, 2
15, 16, Directed, 167, 4
22, 16, Directed, 168, 4
1, 17, Directed, 169, 2
2, 17, Directed, 170, 2
3, 17, Directed, 171, 2
4, 17, Directed, 172, 2
5, 17, Directed, 173, 2
9, 17, Directed, 174, 2
13, 17, Directed, 175, 2
14, 17, Directed, 176, 2
20, 17, Directed, 177, 4
23, 17, Directed, 178, 4
26, 17, Directed, 179, 4
3, 18, Directed, 180, 2
13, 18, Directed, 181, 2
15, 18, Directed, 182, 4
17, 18, Directed, 183, 4
20, 18, Directed, 184, 4
24, 18, Directed, 185, 4
26, 18, Directed, 186, 4
1, 19, Directed, 187, 2
2, 19, Directed, 188, 2
5, 19, Directed, 189, 2
9, 19, Directed, 190, 2
16, 19, Directed, 191, 4
17, 19, Directed, 192, 4
18, 19, Directed, 193, 4
20, 19, Directed, 194, 4
21, 19, Directed, 195, 4
22, 19, Directed, 196, 4
24, 19, Directed, 197, 4
25, 19, Directed, 198, 4
26, 19, Directed, 199, 4
6, 20, Directed, 200, 2
7, 20, Directed, 201, 2
9, 20, Directed, 202, 2
10, 20, Directed, 203, 2
11, 20, Directed, 204, 2
13, 20, Directed, 205, 2
14, 20, Directed, 206, 2
15, 20, Directed, 207, 4
17, 20, Directed, 208, 4
23, 20, Directed, 209, 4
26, 20, Directed, 210, 4
2, 21, Directed, 211, 2
3, 21, Directed, 212, 2
9, 21, Directed, 213, 2
10, 21, Directed, 214, 2
11, 21, Directed, 215, 2
12, 21, Directed, 216, 2
14, 21, Directed, 217, 2
17, 21, Directed, 218, 4
23, 21, Directed, 219, 4
24, 21, Directed, 220, 4
25, 21, Directed, 221, 4
26, 21, Directed, 222, 4
1, 22, Directed, 223, 2
6, 22, Directed, 224, 2
7, 22, Directed, 225, 2
11, 22, Directed, 226, 2
12, 22, Directed, 227, 2
13, 22, Directed, 228, 2
16, 22, Directed, 229, 4
17, 22, Directed, 230, 4
18, 22, Directed, 231, 4
19, 22, Directed, 232, 4
23, 22, Directed, 233, 4
25, 22, Directed, 234, 4
26, 22, Directed, 235, 4
4, 23, Directed, 236, 2
11, 23, Directed, 237, 2
13, 23, Directed, 238, 2
15, 23, Directed, 239, 4
16, 23, Directed, 240, 4
17, 23, Directed, 241, 4
20, 23, Directed, 242, 4
21, 23, Directed, 243, 4
2, 24, Directed, 244, 2
3, 24, Directed, 245, 2
5, 24, Directed, 246, 2
9, 24, Directed, 247, 2
15, 24, Directed, 248, 4
16, 24, Directed, 249, 4
17, 24, Directed, 250, 4
18, 24, Directed, 251, 4
19, 24, Directed, 252, 4
25, 24, Directed, 253, 4
26, 24, Directed, 254, 4
4, 25, Directed, 255, 2
6, 25, Directed, 256, 2
10, 25, Directed, 257, 2
12, 25, Directed, 258, 2
13, 25, Directed, 259, 2
17, 25, Directed, 260, 4
18, 25, Directed, 261, 4
22, 25, Directed, 262, 4
6, 26, Directed, 263, 2
10, 26, Directed, 264, 2
12, 26, Directed, 265, 2
13, 26, Directed, 266, 2
14, 26, Directed, 267, 2
23, 26, Directed, 268, 4
24, 26, Directed, 269, 4
25, 26, Directed, 270, 4
