Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
4, 1, Directed, 2, 1
6, 1, Directed, 3, 1
8, 1, Directed, 4, 1
10, 1, Directed, 5, 1
11, 1, Directed, 6, 1
12, 1, Directed, 7, 1
14, 1, Directed, 8, 1
19, 1, Directed, 9, 3
20, 1, Directed, 10, 3
22, 1, Directed, 11, 3
23, 1, Directed, 12, 3
4, 2, Directed, 13, 1
10, 2, Directed, 14, 1
12, 2, Directed, 15, 1
20, 2, Directed, 16, 3
21, 2, Directed, 17, 3
1, 3, Directed, 18, 1
7, 3, Directed, 19, 1
12, 3, Directed, 20, 1
13, 3, Directed, 21, 1
14, 3, Directed, 22, 1
15, 3, Directed, 23, 3
16, 3, Directed, 24, 3
18, 3, Directed, 25, 3
23, 3, Directed, 26, 3
24, 3, Directed, 27, 3
26, 3, Directed, 28, 3
2, 4, Directed, 29, 1
3, 4, Directed, 30, 1
8, 4, Directed, 31, 1
14, 4, Directed, 32, 1
18, 4, Directed, 33, 3
21, 4, Directed, 34, 3
22, 4, Directed, 35, 3
25, 4, Directed, 36, 3
1, 5, Directed, 37, 1
4, 5, Directed, 38, 1
7, 5, Directed, 39, 1
8, 5, Directed, 40, 1
9, 5, Directed, 41, 1
10, 5, Directed, 42, 1
14, 5, Directed, 43, 1
26, 5, Directed, 44, 3
5, 6, Directed, 45, 1
7, 6, Directed, 46, 1
8, 6, Directed, 47, 1
9, 6, Directed, 48, 1
16, 6, Directed, 49, 3
20, 6, Directed, 50, 3
24, 6, Directed, 51, 3
1, 7, Directed, 52, 1
3, 7, Directed, 53, 1
6, 7, Directed, 54, 1
10, 7, Directed, 55, 1
15, 7, Directed, 56, 3
16, 7, Directed, 57, 3
19, 7, Directed, 58, 3
21, 7, Directed, 59, 3
22, 7, Directed, 60, 3
23, 7, Directed, 61, 3
24, 7, Directed, 62, 3
25, 7, Directed, 63, 3
26, 7, Directed, 64, 3
2, 8, Directed, 65, 1
3, 8, Directed, 66, 1
6, 8, Directed, 67, 1
9, 8, Directed, 68, 1
10, 8, Directed, 69, 1
11, 8, Directed, 70, 1
18, 8, Directed, 71, 3
24, 8, Directed, 72, 3
25, 8, Directed, 73, 3
6, 9, Directed, 74, 1
13, 9, Directed, 75, 1
14, 9, Directed, 76, 1
18, 9, Directed, 77, 3
19, 9, Directed, 78, 3
23, 9, Directed, 79, 3
24, 9, Directed, 80, 3
25, 9, Directed, 81, 3
1, 10, Directed, 82, 1
9, 10, Directed, 83, 1
11, 10, Directed, 84, 1
16, 10, Directed, 85, 3
19, 10, Directed, 86, 3
21, 10, Directed, 87, 3
23, 10, Directed, 88, 3
24, 10, Directed, 89, 3
7, 11, Directed, 90, 1
9, 11, Directed, 91, 1
13, 11, Directed, 92, 1
16, 11, Directed, 93, 3
21, 11, Directed, 94, 3
23, 11, Directed, 95, 3
25, 11, Directed, 96, 3
8, 12, Directed, 97, 1
16, 12, Directed, 98, 3
19, 12, Directed, 99, 3
20, 12, Directed, 100, 3
1, 13, Directed, 101, 1
3, 13, Directed, 102, 1
9, 13, Directed, 103, 1
11, 13, Directed, 104, 1
16, 13, Directed, 105, 3
19, 13, Directed, 106, 3
20, 13, Directed, 107, 3
22, 13, Directed, 108, 3
24, 13, Directed, 109, 3
1, 14, Directed, 110, 1
2, 14, Directed, 111, 1
3, 14, Directed, 112, 1
6, 14, Directed, 113, 1
7, 14, Directed, 114, 1
12, 14, Directed, 115, 1
13, 14, Directed, 116, 1
15, 14, Directed, 117, 3
16, 14, Directed, 118, 3
19, 14, Directed, 119, 3
20, 14, Directed, 120, 3
21, 14, Directed, 121, 3
25, 14, Directed, 122, 3
1, 15, Directed, 123, 2
2, 15, Directed, 124, 2
5, 15, Directed, 125, 2
8, 15, Directed, 126, 2
10, 15, Directed, 127, 2
14, 15, Directed, 128, 2
18, 15, Directed, 129, 4
20, 15, Directed, 130, 4
21, 15, Directed, 131, 4
22, 15, Directed, 132, 4
23, 15, Directed, 133, 4
3, 16, Directed, 134, 2
4, 16, Directed, 135, 2
7, 16, Directed, 136, 2
9, 16, Directed, 137, 2
19, 16, Directed, 138, 4
20, 16, Directed, 139, 4
23, 16, Directed, 140, 4
25, 16, Directed, 141, 4
3, 18, Directed, 142, 2
4, 18, Directed, 143, 2
5, 18, Directed, 144, 2
7, 18, Directed, 145, 2
8, 18, Directed, 146, 2
9, 18, Directed, 147, 2
10, 18, Directed, 148, 2
13, 18, Directed, 149, 2
19, 18, Directed, 150, 4
22, 18, Directed, 151, 4
1, 19, Directed, 152, 2
2, 19, Directed, 153, 2
5, 19, Directed, 154, 2
6, 19, Directed, 155, 2
8, 19, Directed, 156, 2
9, 19, Directed, 157, 2
10, 19, Directed, 158, 2
12, 19, Directed, 159, 2
13, 19, Directed, 160, 2
16, 19, Directed, 161, 4
22, 19, Directed, 162, 4
1, 20, Directed, 163, 2
4, 20, Directed, 164, 2
5, 20, Directed, 165, 2
11, 20, Directed, 166, 2
12, 20, Directed, 167, 2
14, 20, Directed, 168, 2
19, 20, Directed, 169, 4
22, 20, Directed, 170, 4
23, 20, Directed, 171, 4
3, 21, Directed, 172, 2
4, 21, Directed, 173, 2
5, 21, Directed, 174, 2
8, 21, Directed, 175, 2
9, 21, Directed, 176, 2
10, 21, Directed, 177, 2
12, 21, Directed, 178, 2
