Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
4, 1, Directed, 2, 1
6, 1, Directed, 3, 1
8, 1, Directed, 4, 1
10, 1, Directed, 5, 1
12, 1, Directed, 6, 1
14, 1, Directed, 7, 1
16, 1, Directed, 8, 3
19, 1, Directed, 9, 3
21, 1, Directed, 10, 3
23, 1, Directed, 11, 3
5, 2, Directed, 12, 1
8, 2, Directed, 13, 1
11, 2, Directed, 14, 1
12, 2, Directed, 15, 1
13, 2, Directed, 16, 1
14, 2, Directed, 17, 1
22, 2, Directed, 18, 3
26, 2, Directed, 19, 3
5, 3, Directed, 20, 1
12, 3, Directed, 21, 1
13, 3, Directed, 22, 1
15, 3, Directed, 23, 3
16, 3, Directed, 24, 3
18, 3, Directed, 25, 3
23, 3, Directed, 26, 3
26, 3, Directed, 27, 3
2, 4, Directed, 28, 1
3, 4, Directed, 29, 1
14, 4, Directed, 30, 1
18, 4, Directed, 31, 3
25, 4, Directed, 32, 3
1, 5, Directed, 33, 1
7, 5, Directed, 34, 1
9, 5, Directed, 35, 1
10, 5, Directed, 36, 1
14, 5, Directed, 37, 1
18, 5, Directed, 38, 3
23, 5, Directed, 39, 3
26, 5, Directed, 40, 3
10, 6, Directed, 41, 1
16, 6, Directed, 42, 3
18, 6, Directed, 43, 3
20, 6, Directed, 44, 3
21, 6, Directed, 45, 3
24, 6, Directed, 46, 3
3, 7, Directed, 47, 1
6, 7, Directed, 48, 1
9, 7, Directed, 49, 1
11, 7, Directed, 50, 1
14, 7, Directed, 51, 1
15, 7, Directed, 52, 3
16, 7, Directed, 53, 3
22, 7, Directed, 54, 3
24, 7, Directed, 55, 3
25, 7, Directed, 56, 3
1, 8, Directed, 57, 1
3, 8, Directed, 58, 1
6, 8, Directed, 59, 1
9, 8, Directed, 60, 1
11, 8, Directed, 61, 1
13, 8, Directed, 62, 1
15, 8, Directed, 63, 3
18, 8, Directed, 64, 3
24, 8, Directed, 65, 3
25, 8, Directed, 66, 3
11, 9, Directed, 67, 1
12, 9, Directed, 68, 1
14, 9, Directed, 69, 1
24, 9, Directed, 70, 3
25, 9, Directed, 71, 3
26, 9, Directed, 72, 3
1, 10, Directed, 73, 1
11, 10, Directed, 74, 1
16, 10, Directed, 75, 3
19, 10, Directed, 76, 3
20, 10, Directed, 77, 3
21, 10, Directed, 78, 3
23, 10, Directed, 79, 3
24, 10, Directed, 80, 3
7, 11, Directed, 81, 1
9, 11, Directed, 82, 1
13, 11, Directed, 83, 1
15, 11, Directed, 84, 3
16, 11, Directed, 85, 3
21, 11, Directed, 86, 3
23, 11, Directed, 87, 3
3, 12, Directed, 88, 1
5, 12, Directed, 89, 1
9, 12, Directed, 90, 1
14, 12, Directed, 91, 1
16, 12, Directed, 92, 3
18, 12, Directed, 93, 3
21, 12, Directed, 94, 3
1, 13, Directed, 95, 1
3, 13, Directed, 96, 1
9, 13, Directed, 97, 1
12, 13, Directed, 98, 1
16, 13, Directed, 99, 3
19, 13, Directed, 100, 3
20, 13, Directed, 101, 3
22, 13, Directed, 102, 3
24, 13, Directed, 103, 3
1, 14, Directed, 104, 1
2, 14, Directed, 105, 1
3, 14, Directed, 106, 1
6, 14, Directed, 107, 1
7, 14, Directed, 108, 1
8, 14, Directed, 109, 1
9, 14, Directed, 110, 1
15, 14, Directed, 111, 3
19, 14, Directed, 112, 3
20, 14, Directed, 113, 3
25, 14, Directed, 114, 3
26, 14, Directed, 115, 3
1, 15, Directed, 116, 2
2, 15, Directed, 117, 2
7, 15, Directed, 118, 2
8, 15, Directed, 119, 2
9, 15, Directed, 120, 2
10, 15, Directed, 121, 2
12, 15, Directed, 122, 2
14, 15, Directed, 123, 2
18, 15, Directed, 124, 4
19, 15, Directed, 125, 4
21, 15, Directed, 126, 4
3, 16, Directed, 127, 2
4, 16, Directed, 128, 2
5, 16, Directed, 129, 2
7, 16, Directed, 130, 2
8, 16, Directed, 131, 2
9, 16, Directed, 132, 2
19, 16, Directed, 133, 4
23, 16, Directed, 134, 4
1, 18, Directed, 135, 2
5, 18, Directed, 136, 2
7, 18, Directed, 137, 2
8, 18, Directed, 138, 2
9, 18, Directed, 139, 2
10, 18, Directed, 140, 2
13, 18, Directed, 141, 2
15, 18, Directed, 142, 4
19, 18, Directed, 143, 4
20, 18, Directed, 144, 4
22, 18, Directed, 145, 4
2, 19, Directed, 146, 2
5, 19, Directed, 147, 2
6, 19, Directed, 148, 2
7, 19, Directed, 149, 2
8, 19, Directed, 150, 2
10, 19, Directed, 151, 2
15, 19, Directed, 152, 4
1, 20, Directed, 153, 2
3, 20, Directed, 154, 2
4, 20, Directed, 155, 2
5, 20, Directed, 156, 2
12, 20, Directed, 157, 2
14, 20, Directed, 158, 2
15, 20, Directed, 159, 4
22, 20, Directed, 160, 4
4, 21, Directed, 161, 2
5, 21, Directed, 162, 2
8, 21, Directed, 163, 2
9, 21, Directed, 164, 2
10, 21, Directed, 165, 2
12, 21, Directed, 166, 2
15, 21, Directed, 167, 4
24, 21, Directed, 168, 4
26, 21, Directed, 169, 4
5, 22, Directed, 170, 2
7, 22, Directed, 171, 2
10, 22, Directed, 172, 2
12, 22, Directed, 173, 2
14, 22, Directed, 174, 2
16, 22, Directed, 175, 4
18, 22, Directed, 176, 4
20, 22, Directed, 177, 4
6, 23, Directed, 178, 2
